id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year
4463,8/23/2019,7:14,Friday,FINCH STATION,MUTO,5,7,S,YU,5796,Misc. Transportation Other - Employee Non-Chargeable,8,7,2019
4464,8/23/2019,7:28,Friday,ST CLAIR WEST STATION,EUDO,11,13,N,YU,6096,Door Problems - Faulty Equipment,8,7,2019
4465,8/23/2019,9:45,Friday,COLLEGE STATION,MUPR1,108,111,N,YU,5586,Priority One - Train in Contact With Person,8,9,2019
4466,8/23/2019,13:05,Friday,BLOOR STATION,MUTO,5,8,N,YU,5711,Misc. Transportation Other - Employee Non-Chargeable,8,13,2019
4467,8/23/2019,16:25,Friday,DUNDAS STATION,MUPAA,3,5,N,YU,5641,Passenger Assistance Alarm Activated - No Trouble Found,8,16,2019
4468,8/23/2019,16:45,Friday,ROSEDALE STATION,EUNT,3,5,N,YU,5766,Equipment - No Trouble Found,8,16,2019
4469,8/23/2019,17:02,Friday,KIPLING STATION,TUMVS,12,15,W,BD,5090,Operator Violated Signal,8,17,2019
4470,8/23/2019,17:18,Friday,LANSDOWNE STATION,EUPI,3,6,E,BD,5215,Propulsion System,8,17,2019
4471,8/23/2019,18:20,Friday,WARDEN STATION,TUO,6,9,E,BD,5299,Transportation Department - Other,8,18,2019
4472,8/23/2019,19:50,Friday,YORK UNIVERSITY STATIO,EUBK,4,7,S,YU,5991,Brakes,8,19,2019
4473,8/23/2019,20:00,Friday,UNION STATION,MUIS,5,8,N,YU,6091,Injured or ill Customer (In Station) - Transported,8,20,2019
4474,8/23/2019,21:57,Friday,DON MILLS STATION,SUCOL,11,16,W,SHP,6146,Collector Booth Alarm Activated,8,21,2019
4475,8/23/2019,22:11,Friday,KENNEDY BD STATION,MUTO,5,9,W,BD,5128,Misc. Transportation Other - Employee Non-Chargeable,8,22,2019
4476,8/24/2019,5:34,Saturday,ST CLAIR STATION,PUTWZ,6,11,N,YU,5976,Work Zone Problems - Track,8,5,2019
4477,8/24/2019,6:25,Saturday,ST CLAIR STATION,PUSO,10,15,S,YU,5416,S/E/C Department Other,8,6,2019
4478,8/24/2019,8:14,Saturday,SHEPPARD WEST STATION,SUAP,4,9,S,YU,5971,Assault / Patron Involved,8,8,2019
4479,8/24/2019,15:54,Saturday,DUNDAS WEST STATION,MUI,5,9,W,BD,5179,Injured or ill Customer (On Train) - Transported,8,15,2019
4480,8/24/2019,21:21,Saturday,KEELE STATION,SUUT,14,18,E,BD,5012,Unauthorized at Track Level,8,21,2019
4481,8/24/2019,23:02,Saturday,ROYAL YORK STATION,SUEAS,10,14,E,BD,5093,Emergency Alarm Station Activation,8,23,2019
4482,8/25/2019,8:18,Sunday,SUMMERHILL STATION,MUO,3,8,S,YU,5616,Miscellaneous Other,8,8,2019
4483,8/25/2019,12:44,Sunday,ISLINGTON STATION,MUDD,3,7,E,BD,5122,Door Problems - Debris Related,8,12,2019
4484,8/25/2019,13:13,Sunday,BLOOR SATION,MUPLB,8,12,N,YU,5626,Fire/Smoke Plan B - Source TTC,8,13,2019
4485,8/25/2019,15:28,Sunday,VAUGHAN MC STATION,TUNOA,5,10,S,YU,5501,No Operator Immediately Available ,8,15,2019
4486,8/25/2019,16:11,Sunday,BLOOR STATION,PUEWZ,5,10,S,YU,5871,#N/A,8,16,2019
4487,8/25/2019,18:16,Sunday,ST CLAIR STATION,EUPI,5,10,S,YU,5611,Propulsion System,8,18,2019
4488,8/25/2019,21:45,Sunday,PIONEER VILLAGE STATIO,EUDO,7,12,S,YU,5816,Door Problems - Faulty Equipment,8,21,2019
4489,8/25/2019,22:45,Sunday,WARDEN STATION,MUIR,5,9,E,BD,5220,Injured or ill Customer (On Train) - Medical Aid Refused,8,22,2019
4490,8/26/2019,6:20,Monday,CHESTER STATION,EUBK,5,7,W,BD,5240,Brakes,8,6,2019
4491,8/26/2019,6:40,Monday,SCARBOROUGH CTR STATIO,ERDO,4,9,S,SRT,3014,Door Problems - Faulty Equipment,8,6,2019
4492,8/26/2019,6:56,Monday,ST PATRICK STATION,TUATC,6,8,S,YU,5546,ATC Operator Related,8,6,2019
4493,8/26/2019,7:34,Monday,KENNEDY BD STATION,TUSC,3,5,W,BD,5058,Operator Overspeeding,8,7,2019
4494,8/26/2019,7:59,Monday,GLENCAIRN STATION,EUDO,5,7,S,YU,5496,Door Problems - Faulty Equipment,8,7,2019
4495,8/26/2019,8:09,Monday,ISLINGTON STATION,MUTD,4,6,E,BD,5106,Training Department Related Delays,8,8,2019
4496,8/26/2019,9:32,Monday,QUEEN'S PARK STATION,MUI,14,16,S,YU,6036,Injured or ill Customer (On Train) - Transported,8,9,2019
4497,8/26/2019,9:43,Monday,MUSEUM STATION,MUI,5,7,S,YU,5766,Injured or ill Customer (On Train) - Transported,8,9,2019
4498,8/26/2019,11:15,Monday,KIPLING STATION,MUTO,3,6,W,BD,5119,Misc. Transportation Other - Employee Non-Chargeable,8,11,2019
4499,8/26/2019,11:21,Monday,HIGHWAY 407 STATION,MUATC,3,6,S,YU,5416,ATC Project,8,11,2019
4500,8/26/2019,11:42,Monday,OSSINGTON STATION,MUTO,3,6,E,BD,5004,Misc. Transportation Other - Employee Non-Chargeable,8,11,2019
4501,8/26/2019,13:55,Monday,MIDLAND STATION,SRO,4,11,S,SRT,3010,Passenger Other,8,13,2019
4502,8/26/2019,15:50,Monday,BATHURST STATION,MUDD,7,10,W,BD,5287,Door Problems - Debris Related,8,15,2019
4503,8/26/2019,18:31,Monday,DONLANDS STATION,EULT,3,6,E,BD,5336,Lighting System,8,18,2019
4504,8/26/2019,19:07,Monday,COXWELL STATION,MUPAA,4,7,E,BD,5140,Passenger Assistance Alarm Activated - No Trouble Found,8,19,2019
4505,8/26/2019,19:34,Monday,FINCH STATION,EUTRD,6,9,S,YU,6001,TR Cab Doors,8,19,2019
4506,8/26/2019,19:44,Monday,VAUGHAN MC STATION,MUTO,3,6,S,YU,6026,Misc. Transportation Other - Employee Non-Chargeable,8,19,2019
4507,8/26/2019,21:34,Monday,SHEPPARD WEST STATION,EUBO,3,6,S,YU,5511,Body,8,21,2019
4508,8/26/2019,23:09,Monday,COXWELL STATION,TUS,4,8,W,BD,5366,Crew Unable to Maintain Schedule,8,23,2019
4509,8/27/2019,5:45,Tuesday,FINCH STATION,MUSC,4,8,S,YU,6126,Miscellaneous Speed Control,8,5,2019
4510,8/27/2019,5:51,Tuesday,SHEPPARD WEST STATION,TUNIP,3,0,N,YU,5456,Operator Not In Position,8,5,2019
4511,8/27/2019,5:54,Tuesday,DUNDAS WEST STATION,MUSC,4,0,E,BD,5380,Miscellaneous Speed Control,8,5,2019
4512,8/27/2019,5:57,Tuesday,GREENWOOD STATION,MUSC,4,9,E,BD,5328,Miscellaneous Speed Control,8,5,2019
4513,8/27/2019,6:49,Tuesday,VAUGHAN MC STATION,EUAC,4,8,S,YU,5676,Air Conditioning,8,6,2019
4514,8/27/2019,8:13,Tuesday,ST CLAIR WEST STATION,SUDP,3,5,N,YU,5491,Disorderly Patron,8,8,2019
4515,8/27/2019,8:15,Tuesday,FINCH STATION,EUCD,4,6,S,YU,5676,Consequential Delay (2nd Delay Same Fault),8,8,2019
4516,8/27/2019,8:36,Tuesday,FINCH STATION,MUO,3,5,S,YU,5711,Miscellaneous Other,8,8,2019
4517,8/27/2019,11:01,Tuesday,BAYVIEW STATION,PUSNT,7,9,W,SHP,6181,Signal Problem - No Trouble,8,11,2019
4518,8/27/2019,14:42,Tuesday,QUEEN STATION,SUSP,37,40,S,YU,5931,Suspicious Package,8,14,2019
4519,8/27/2019,15:11,Tuesday,WILSON STATION,MUO,3,8,S,YU,6056,Miscellaneous Other,8,15,2019
4520,8/27/2019,15:49,Tuesday,KENNEDY BD STATION,TUNIP,3,6,W,BD,5051,Operator Not In Position,8,15,2019
4521,8/27/2019,16:47,Tuesday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5821,Operator Not In Position,8,16,2019
4522,8/27/2019,17:17,Tuesday,VAUGHAN MC STATION,TUATC,3,5,S,YU,5676,ATC Operator Related,8,17,2019
4523,8/27/2019,17:29,Tuesday,COXWELL STATION,MUCL,3,6,W,BD,5010,Divisional Clerk Related,8,17,2019
4524,8/27/2019,18:48,Tuesday,WILSON STATION- HOSTLE,TUATC,3,6,S,YU,5391,ATC Operator Related,8,18,2019
4525,8/27/2019,19:30,Tuesday,KIPLING STATION,MUTO,3,6,E,BD,5073,Misc. Transportation Other - Employee Non-Chargeable,8,19,2019
4526,8/27/2019,21:30,Tuesday,VAUGHAN MC STATION,MUTO,4,8,S,YU,5476,Misc. Transportation Other - Employee Non-Chargeable,8,21,2019
4527,8/27/2019,22:00,Tuesday,FINCH WEST STATION,EUDO,3,7,S,YU,5936,Door Problems - Faulty Equipment,8,22,2019
4528,8/27/2019,22:05,Tuesday,YORK UNIVERSITY STATIO,EUCD,3,7,S,YU,5936,Consequential Delay (2nd Delay Same Fault),8,22,2019
4529,8/28/2019,0:33,Wednesday,DUPONT STATION,SUDP,7,12,S,YU,5496,Disorderly Patron,8,0,2019
4530,8/28/2019,6:31,Wednesday,WARDEN STATION,EUDO,3,6,E,BD,5307,Door Problems - Faulty Equipment,8,6,2019
4531,8/28/2019,6:39,Wednesday,SCARBOROUGH CTR STATIO,MRTO,8,13,N,SRT,3001,Timeout,8,6,2019
4532,8/28/2019,6:48,Wednesday,WARDEN STATION,EUDO,6,8,W,BD,5352,Door Problems - Faulty Equipment,8,6,2019
4533,8/28/2019,7:28,Wednesday,WILSON STATION,MUATC,3,5,S,YU,6096,ATC Project,8,7,2019
4534,8/28/2019,7:36,Wednesday,CASTLE FRANK STATION,MUDD,3,5,E,BD,5168,Door Problems - Debris Related,8,7,2019
4535,8/28/2019,9:47,Wednesday,COXWELL STATION,TUNIP,4,7,W,BD,5299,Operator Not In Position,8,9,2019
4536,8/28/2019,9:52,Wednesday,DAVISVILLE STATION,MUPAA,3,5,S,YU,5556,Passenger Assistance Alarm Activated - No Trouble Found,8,9,2019
4537,8/28/2019,12:48,Wednesday,ST CLAIR STATION,TUOS,7,10,S,YU,5556,Operator Overshot Platform,8,12,2019
4538,8/28/2019,12:50,Wednesday,OSSINGTON STATION,EUDO,3,6,W,BD,5352,Door Problems - Faulty Equipment,8,12,2019
4539,8/28/2019,14:10,Wednesday,MAIN STREET STATION,EUTR,3,6,E,BD,5368,Trucks,8,14,2019
4540,8/28/2019,14:29,Wednesday,FINCH STATION,SUCOL,7,10,S,YU,5491,Collector Booth Alarm Activated,8,14,2019
4541,8/28/2019,17:29,Wednesday,OSSINGTON STATION,EUCA,3,6,E,BD,5152,Compressed Air,8,17,2019
4542,8/28/2019,17:45,Wednesday,SPADINA BD STATION,MUDD,10,13,W,BD,5299,Door Problems - Debris Related,8,17,2019
4543,8/28/2019,17:58,Wednesday,WOODBINE STATION,MUIR,6,9,E,BD,5263,Injured or ill Customer (On Train) - Medical Aid Refused,8,17,2019
4544,8/28/2019,21:05,Wednesday,ST GEORGE YUS STATION,SUDP,3,6,N,YU,5846,Disorderly Patron,8,21,2019
4545,8/28/2019,22:22,Wednesday,COXWELL STATION,TUNIP,4,8,W,BD,5132,Operator Not In Position,8,22,2019
4546,8/29/2019,1:19,Thursday,WARDEN STATION,PUSTS,6,10,W,BD,5358,Signals - Train Stops,8,1,2019
4547,8/29/2019,5:51,Thursday,EGLINTON STATION,PUSTS,9,13,S,YU,5796,Signals - Train Stops,8,5,2019
4548,8/29/2019,7:19,Thursday,LESLIE STATION,PUEO,3,8,W,SHP,6166,#N/A,8,7,2019
4549,8/29/2019,7:22,Thursday,GREENWOOD STATION,PUSI,3,5,E,BD,5180,Signals or Related Components Failure ,8,7,2019
4550,8/29/2019,7:36,Thursday,ROYAL YORK STATION,EUDO,5,7,W,BD,5336,Door Problems - Faulty Equipment,8,7,2019
4551,8/29/2019,8:27,Thursday,COXWELL STATION,MUDD,3,5,W,BD,5316,Door Problems - Debris Related,8,8,2019
4552,8/29/2019,8:59,Thursday,BLOOR STATION,MUIR,3,5,S,YU,5831,Injured or ill Customer (On Train) - Medical Aid Refused,8,8,2019
4553,8/29/2019,11:37,Thursday,KENNEDY BD STATION,EUDO,3,7,W,BD,5333,Door Problems - Faulty Equipment,8,11,2019
4554,8/29/2019,12:15,Thursday,EGLINTON WEST STATION,SUO,6,9,N,YU,6016,Passenger Other,8,12,2019
4555,8/29/2019,12:47,Thursday,SHEPPARD WEST STATION,EUPI,4,7,S,YU,5606,Propulsion System,8,12,2019
4556,8/29/2019,13:40,Thursday,ST CLAIR STATION,EUCD,3,6,N,YU,5606,Consequential Delay (2nd Delay Same Fault),8,13,2019
4557,8/29/2019,18:38,Thursday,DUPONT STATION,SUDP,3,5,N,YU,5901,Disorderly Patron,8,18,2019
4558,8/29/2019,18:51,Thursday,QUEEN'S PARK STATION,MUIR,4,6,S,YU,5956,Injured or ill Customer (On Train) - Medical Aid Refused,8,18,2019
4559,8/30/2019,0:02,Friday,LAWRENCE WEST STATION,SUDP,4,9,N,YU,5956,Disorderly Patron,8,0,2019
4560,8/30/2019,5:50,Friday,VAUGHAN MC STATION,MUATC,6,0,S,YU,5976,ATC Project,8,5,2019
4561,8/30/2019,5:52,Friday,UNION STATION,MUATC,8,0,N,YU,5396,ATC Project,8,5,2019
4562,8/30/2019,9:10,Friday,DAVISVILLE STATION,MUIR,3,5,S,YU,5831,Injured or ill Customer (On Train) - Medical Aid Refused,8,9,2019
4563,8/30/2019,11:48,Friday,BROADVIEW STATION,EUNT,6,9,W,BD,5164,Equipment - No Trouble Found,8,11,2019
4564,8/30/2019,11:59,Friday,BATHURST STATION,MUI,10,13,E,BD,5198,Injured or ill Customer (On Train) - Transported,8,11,2019
4565,8/30/2019,15:01,Friday,ST CLAIR STATION,SUDP,4,7,S,YU,5856,Disorderly Patron,8,15,2019
4566,8/30/2019,16:22,Friday,ST CLAIR WEST STATION,MUIR,8,10,N,YU,5391,Injured or ill Customer (On Train) - Medical Aid Refused,8,16,2019
4567,8/30/2019,17:04,Friday,LESLIE STATION,MUIR,5,11,E,SHP,6176,Injured or ill Customer (On Train) - Medical Aid Refused,8,17,2019
4568,8/30/2019,17:50,Friday,LAWRENCE STATION,MUIR,6,8,N,YU,5381,Injured or ill Customer (On Train) - Medical Aid Refused,8,17,2019
4569,8/30/2019,17:58,Friday,ELLESMERE STATION,ERDO,5,11,S,SRT,3000,Door Problems - Faulty Equipment,8,17,2019
4570,8/30/2019,19:48,Friday,KIPLING STATION,MUPR1,6,9,W,BD,5051,Priority One - Train in Contact With Person,8,19,2019
4571,8/30/2019,21:39,Friday,WOODBINE STATION,MUPLB,18,22,W,BD,5273,Fire/Smoke Plan B - Source TTC,8,21,2019
4572,8/31/2019,7:43,Saturday,DUNDAS WEST STATION,EUDO,3,8,E,BD,5079,Door Problems - Faulty Equipment,8,7,2019
4573,8/31/2019,10:28,Saturday,ST CLAIR WEST STATION,MUTO,4,9,S,YU,5851,Misc. Transportation Other - Employee Non-Chargeable,8,10,2019
4574,8/31/2019,10:39,Saturday,ELLESMERE STATION,ERDO,7,13,N,SRT,3009,Door Problems - Faulty Equipment,8,10,2019
4575,8/31/2019,11:12,Saturday,SCARBOROUGH CTR STATIO,SRUT,27,33,S,SRT,3009,Unauthorized at Track Level,8,11,2019
4576,8/31/2019,17:04,Saturday,VAUGHAN MC STATION,EUBO,3,6,S,YU,5596,Body,8,17,2019
4577,8/31/2019,18:15,Saturday,CHRISTIE STATION,MUIR,5,9,W,BD,5273,Injured or ill Customer (On Train) - Medical Aid Refused,8,18,2019
4578,8/31/2019,21:53,Saturday,EGLINTON STATION,SUO,3,8,S,YU,5591,Passenger Other,8,21,2019
4579,9/1/2019,8:12,Sunday,DAVISVILLE STATION,MUO,3,8,N,YU,5896,Miscellaneous Other,9,8,2019
4580,9/1/2019,8:23,Sunday,DAVISVILLE STATION,MUO,4,9,N,YU,5846,Miscellaneous Other,9,8,2019
4581,9/1/2019,10:21,Sunday,GLENCAIRN STATION,TUO,4,9,S,YU,5846,Transportation Department - Other,9,10,2019
4582,9/1/2019,10:37,Sunday,COXWELL STATION,MUCL,5,9,W,BD,5018,Divisional Clerk Related,9,10,2019
4583,9/1/2019,11:14,Sunday,CASTLE FRANK STATION,MUDD,5,9,W,BD,5263,Door Problems - Debris Related,9,11,2019
4584,9/1/2019,13:26,Sunday,BAYVIEW STATION,EUOPO,5,10,E,SHP,6156,OPTO RC&S Non-Train Door Monitoring,9,13,2019
4585,9/1/2019,13:28,Sunday,ROYAL YORK STATION,TUO,4,8,E,BD,5189,Transportation Department - Other,9,13,2019
4586,9/1/2019,14:28,Sunday,NORTH YORK CTR STATION,MUPAA,3,7,N,YU,6131,Passenger Assistance Alarm Activated - No Trouble Found,9,14,2019
4587,9/1/2019,19:07,Sunday,FINCH WEST STATION,MUIS,3,6,S,YU,5721,Injured or ill Customer (In Station) - Transported,9,19,2019
4588,9/1/2019,19:33,Sunday,YORK MILLS STATION,MUIR,4,9,S,YU,5576,Injured or ill Customer (On Train) - Medical Aid Refused,9,19,2019
4589,9/1/2019,19:34,Sunday,DUNDAS STATION,MUI,11,16,S,YU,5662,Injured or ill Customer (On Train) - Transported,9,19,2019
4590,9/1/2019,21:07,Sunday,GREENWOOD STATION,EUNT,4,8,W,BD,5088,Equipment - No Trouble Found,9,21,2019
4591,9/2/2019,5:44,Monday,FINCH STATION,TUSC,3,0,S,YU,5741,Operator Overspeeding,9,5,2019
4592,9/2/2019,7:30,Monday,ST PATRICK STATION,TUS,3,8,N,YU,6001,Crew Unable to Maintain Schedule,9,7,2019
4593,9/2/2019,7:38,Monday,DUNDAS WEST STATION,MUPAA,3,7,E,BD,5222,Passenger Assistance Alarm Activated - No Trouble Found,9,7,2019
4594,9/2/2019,9:32,Monday,FINCH STATION,SUO,3,8,N,YU,5781,Passenger Other,9,9,2019
4595,9/2/2019,19:30,Monday,BATHURST STATION,MUPAA,3,7,W,BD,5017,Passenger Assistance Alarm Activated - No Trouble Found,9,19,2019
4596,9/2/2019,21:16,Monday,VAUGHAN MC STATION,MUIR,4,9,S,YU,5901,Injured or ill Customer (On Train) - Medical Aid Refused,9,21,2019
4597,9/2/2019,21:48,Monday,COLLEGE STATION,SUDP,3,8,S,YU,5771,Disorderly Patron,9,21,2019
4598,9/3/2019,5:51,Tuesday,SHEPPARD WEST STATION,MUATC,5,0,N,YU,5661,ATC Project,9,5,2019
4599,9/3/2019,7:15,Tuesday,ROSEDALE STATION,MUD,3,5,S,YU,6106,Door Problems - Passenger Related,9,7,2019
4600,9/3/2019,7:51,Tuesday,YORK UNIVERSITY STATIO,EUDO,3,7,N,YU,5621,Door Problems - Faulty Equipment,9,7,2019
4601,9/3/2019,7:59,Tuesday,ST GEORGE BD STATION,MUIS,14,16,W,BD,5183,Injured or ill Customer (In Station) - Transported,9,7,2019
4602,9/3/2019,8:10,Tuesday,SUMMERHILL STATION,MUI,7,9,S,YU,5436,Injured or ill Customer (On Train) - Transported,9,8,2019
4603,9/3/2019,8:14,Tuesday,OSSINGTON STATION,MUPAA,4,6,E,BD,5308,Passenger Assistance Alarm Activated - No Trouble Found,9,8,2019
4604,9/3/2019,8:23,Tuesday,ST PATRICK STATION,TUATC,4,6,N,YU,5416,ATC Operator Related,9,8,2019
4605,9/3/2019,8:28,Tuesday,WELLESLEY STATION,SUDP,3,5,N,YU,5761,Disorderly Patron,9,8,2019
4606,9/3/2019,9:59,Tuesday,EGLINTON STATION,MUI,6,9,S,YU,6056,Injured or ill Customer (On Train) - Transported,9,9,2019
4607,9/3/2019,10:04,Tuesday,ST PATRICK STATION,MUI,5,9,S,YU,5541,Injured or ill Customer (On Train) - Transported,9,10,2019
4608,9/3/2019,10:24,Tuesday,VAUGHAN MC STATION,TUATC,4,7,S,YU,5851,ATC Operator Related,9,10,2019
4609,9/3/2019,10:24,Tuesday,VAUGHAN MC STATION,TUCC,4,7,S,YU,6031,Transit Control Related Problems,9,10,2019
4610,9/3/2019,12:47,Tuesday,COLLEGE STATION,SUDP,3,6,S,YU,6026,Disorderly Patron,9,12,2019
4611,9/3/2019,13:13,Tuesday,QUEEN STATION,MUPAA,3,6,N,YU,5966,Passenger Assistance Alarm Activated - No Trouble Found,9,13,2019
4612,9/3/2019,13:36,Tuesday,CHRISTIE STATION,SUDP,5,8,W,BD,5277,Disorderly Patron,9,13,2019
4613,9/3/2019,13:39,Tuesday,WILSON STATION,TUNIP,3,5,S,YU,6021,Operator Not In Position,9,13,2019
4614,9/3/2019,15:15,Tuesday,SHEPPARD WEST STATION,MUTO,3,6,S,YU,5461,Misc. Transportation Other - Employee Non-Chargeable,9,15,2019
4615,9/3/2019,15:32,Tuesday,DUPONT STATION,MUI,10,12,S,YU,5461,Injured or ill Customer (On Train) - Transported,9,15,2019
4616,9/3/2019,15:36,Tuesday,YONGE BD STATION,SUDP,3,5,W,BD,5085,Disorderly Patron,9,15,2019
4617,9/3/2019,16:45,Tuesday,WARDEN STATION,SUUT,4,6,E,BD,5313,Unauthorized at Track Level,9,16,2019
4618,9/3/2019,17:27,Tuesday,DAVISVILLE STATION,MUI,5,3,S,YU,5871,Injured or ill Customer (On Train) - Transported,9,17,2019
4619,9/3/2019,18:44,Tuesday,ROYAL YORK STATION,EUDO,6,9,E,BD,5087,Door Problems - Faulty Equipment,9,18,2019
4620,9/3/2019,19:14,Tuesday,BLOOR STATION,SUDP,5,8,S,YU,5981,Disorderly Patron,9,19,2019
4621,9/3/2019,21:18,Tuesday,FINCH STATION,MUTO,4,7,S,YU,5916,Misc. Transportation Other - Employee Non-Chargeable,9,21,2019
4622,9/4/2019,5:47,Wednesday,KEELE STATION,SUG,4,8,W,BD,5292,Graffiti / Scratchiti,9,5,2019
4623,9/4/2019,6:40,Wednesday,SPADINA BD STATION,EUBK,18,20,W,BD,5241,Brakes,9,6,2019
4624,9/4/2019,7:33,Wednesday,ST PATRICK STATION,MUATC,3,5,N,YU,5906,ATC Project,9,7,2019
4625,9/4/2019,8:41,Wednesday,ST GEORGE YUS STATION,EUDO,4,6,N,YU,5571,Door Problems - Faulty Equipment,9,8,2019
4626,9/4/2019,9:13,Wednesday,NORTH YORK CTR STATION,EUDO,4,6,N,YU,6136,Door Problems - Faulty Equipment,9,9,2019
4627,9/4/2019,9:16,Wednesday,SHEPPARD STATION,MUIR,7,9,N,YU,5966,Injured or ill Customer (On Train) - Medical Aid Refused,9,9,2019
4628,9/4/2019,10:59,Wednesday,MUSEUM STATION,MUATC,5,8,S,YU,5666,ATC Project,9,10,2019
4629,9/4/2019,12:03,Wednesday,COXWELL STATION,TUSUP,6,9,W,BD,5304,Supervisory Error,9,12,2019
4630,9/4/2019,13:01,Wednesday,ELLESMERE STATION,TRO,8,13,S,SRT,3002,Transportation Department - Other,9,13,2019
4631,9/4/2019,13:25,Wednesday,LANSDOWNE STATION,MUI,9,12,W,BD,5279,Injured or ill Customer (On Train) - Transported,9,13,2019
4632,9/4/2019,14:03,Wednesday,SHEPPARD STATION,MUPAA,3,6,N,YU,5586,Passenger Assistance Alarm Activated - No Trouble Found,9,14,2019
4633,9/4/2019,17:38,Wednesday,NORTH YORK CTR STATION,EUDO,3,5,S,YU,5946,Door Problems - Faulty Equipment,9,17,2019
4634,9/4/2019,20:30,Wednesday,LAWRENCE STATION,EUSC,3,6,S,YU,5886,Speed Control Equipment  ,9,20,2019
4635,9/4/2019,22:34,Wednesday,ST GEORGE YUS STATION,MUIR,5,10,N,YU,8065,Injured or ill Customer (On Train) - Medical Aid Refused,9,22,2019
4636,9/4/2019,23:43,Wednesday,PIONEER VILLAGE STATIO,EUDO,3,8,S,YU,5866,Door Problems - Faulty Equipment,9,23,2019
4637,9/5/2019,6:23,Thursday,WILSON STATION,MUATC,5,9,N,YU,5911,ATC Project,9,6,2019
4638,9/5/2019,6:57,Thursday,MCCOWAN STATION,ERCO,41,46,S,SRT,3018,Couplers,9,6,2019
4639,9/5/2019,7:33,Thursday,WILSON STATION,MUATC,3,5,S,YU,5451,ATC Project,9,7,2019
4640,9/5/2019,8:23,Thursday,KIPLING STATION,MUTO,3,5,E,BD,5345,Misc. Transportation Other - Employee Non-Chargeable,9,8,2019
4641,9/5/2019,11:52,Thursday,BLOOR STATION,SUDP,3,6,S,YU,5496,Disorderly Patron,9,11,2019
4642,9/5/2019,12:15,Thursday,ROSEDALE STATION,MUO,3,6,S,YU,6071,Miscellaneous Other,9,12,2019
4643,9/5/2019,12:27,Thursday,FINCH STATION,TUNIP,3,6,S,YU,5896,Operator Not In Position,9,12,2019
4644,9/5/2019,12:33,Thursday,WILSON STATION,MUATC,3,6,N,YU,5631,ATC Project,9,12,2019
4645,9/5/2019,13:27,Thursday,SHEPPARD WEST STATION,MUTO,3,6,S,YU,6006,Misc. Transportation Other - Employee Non-Chargeable,9,13,2019
4646,9/5/2019,15:26,Thursday,DONLANDS STATION,EUYRD,4,6,W,BD,5187,Yard/Carhouse Related Problems,9,15,2019
4647,9/5/2019,16:31,Thursday,QUEEN STATION,MUPAA,3,5,N,YU,5546,Passenger Assistance Alarm Activated - No Trouble Found,9,16,2019
4648,9/5/2019,17:59,Thursday,SHEPPARD WEST STATION,EUATC,4,7,S,YU,5381,ATC RC&S Equipment,9,17,2019
4649,9/5/2019,18:43,Thursday,COLLEGE STATION,EUBO,7,9,N,YU,5911,Body,9,18,2019
4650,9/5/2019,19:24,Thursday,JANE STATION,TUS,5,8,W,BD,5083,Crew Unable to Maintain Schedule,9,19,2019
4651,9/5/2019,20:54,Thursday,FINCH STATION,SUSP,4,7,S,YU,5821,Suspicious Package,9,20,2019
4652,9/5/2019,21:52,Thursday,YORKDALE STATION,MUIS,10,13,N,YU,5821,Injured or ill Customer (In Station) - Transported,9,21,2019
4653,9/6/2019,0:08,Friday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5516,Operator Not In Position,9,0,2019
4654,9/6/2019,0:29,Friday,MAIN STREET STATION,SUDP,3,7,E,BD,5104,Disorderly Patron,9,0,2019
4655,9/6/2019,1:13,Friday,PIONEER VILLAGE STATIO,MUPAA,4,9,N,YU,5671,Passenger Assistance Alarm Activated - No Trouble Found,9,1,2019
4656,9/6/2019,7:25,Friday,CHESTER STATION,MUTD,3,5,W,BD,5095,Training Department Related Delays,9,7,2019
4657,9/6/2019,8:07,Friday,ST ANDREW STATION,TUMVS,7,9,N,YU,6101,Operator Violated Signal,9,8,2019
4658,9/6/2019,8:53,Friday,BATHURST STATION,MUTD,3,5,W,BD,5136,Training Department Related Delays,9,8,2019
4659,9/6/2019,9:02,Friday,MUSEUM STATION,MUPAA,3,5,S,YU,6016,Passenger Assistance Alarm Activated - No Trouble Found,9,9,2019
4660,9/6/2019,15:13,Friday,WILSON STATION,EUBK,3,5,S,YU,5396,Brakes,9,15,2019
4661,9/6/2019,15:51,Friday,KENNEDY BD STATION,TUO,3,5,W,BD,5179,Transportation Department - Other,9,15,2019
4662,9/6/2019,16:49,Friday,WILSON STATION,SUUT,10,12,S,YU,5906,Unauthorized at Track Level,9,16,2019
4663,9/6/2019,17:34,Friday,FINCH WEST STATION,MUIR,9,11,N,YU,5726,Injured or ill Customer (On Train) - Medical Aid Refused,9,17,2019
4664,9/6/2019,17:39,Friday,MUSEUM STATION,MUATC,7,9,S,YU,6051,ATC Project,9,17,2019
4665,9/6/2019,18:01,Friday,SUMMERHILL STATION,SUEAS,9,11,S,YU,5551,Emergency Alarm Station Activation,9,18,2019
4666,9/6/2019,18:50,Friday,SHEPPARD STATION,MUIR,4,6,N,YU,5636,Injured or ill Customer (On Train) - Medical Aid Refused,9,18,2019
4667,9/6/2019,19:04,Friday,FINCH STATION,MUSAN,3,5,S,YU,5631,Unsanitary Vehicle,9,19,2019
