,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
612,613,1/30/2019,16:36,Wednesday,ST CLAIR STATION,TUOS,8,10,S,YU,6031,Operator Overshot Platform,1,16,2019,16,c
613,614,1/30/2019,17:03,Wednesday,WARDEN STATION,PUSIS,3,5,E,BD,5300,Signals Track Weather Related,1,17,2019,17,d
614,615,1/30/2019,17:31,Wednesday,SCARB CTR STATION,MRTO,6,12,N,SRT,3003,Timeout,1,17,2019,17,d
615,616,1/30/2019,17:36,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,17,2019,17,d
616,617,1/30/2019,17:50,Wednesday,DUNDAS STATION,MUPAA,4,6,N,YU,5521,Passenger Assistance Alarm Activated - No Trouble Found,1,17,2019,17,d
617,618,1/30/2019,18:05,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,18,2019,18,d
618,619,1/30/2019,18:06,Wednesday,WILSON STATION,PUSSW,3,5,S,YU,0,Track Switch Failure - Signal Related Problem,1,18,2019,18,d
619,620,1/30/2019,18:15,Wednesday,DUNDAS STATION,SUDP,3,5,N,YU,5406,Disorderly Patron,1,18,2019,18,d
620,621,1/30/2019,18:30,Wednesday,WARDEN STATION,PUSIS,7,9,W,BD,5145,Signals Track Weather Related,1,18,2019,18,d
621,622,1/30/2019,19:09,Wednesday,DUNDAS STATION,MUI,18,21,N,YU,5551,Injured or ill Customer (On Train) - Transported,1,19,2019,19,d
622,623,1/30/2019,20:22,Wednesday,KENNEDY BD STATION,TUNOA,3,7,W,BD,0,No Operator Immediately Available ,1,20,2019,20,e
623,624,1/30/2019,20:26,Wednesday,DAVISVILLE STATION,PUSIS,10,13,S,YU,5726,Signals Track Weather Related,1,20,2019,20,e
624,625,1/30/2019,20:42,Wednesday,SHEPPARD WEST STATION,MUWEA,5,10,S,YU,0,Weather Reports / Related Delays,1,20,2019,20,e
625,626,1/30/2019,22:10,Wednesday,VICTORIA PARK STATION,PUSIS,7,11,W,BD,5183,Signals Track Weather Related,1,22,2019,22,e
626,627,1/30/2019,22:51,Wednesday,WARDEN STATION,PUSIS,4,8,W,BD,5004,Signals Track Weather Related,1,22,2019,22,e
627,628,1/31/2019,0:06,Thursday,ST GEORGE BD STATION,SUDP,7,11,W,BD,5267,Disorderly Patron,1,0,2019,24,e
628,629,1/31/2019,0:25,Thursday,DUPONT STATION,MUWEA,4,9,N,YU,5761,Weather Reports / Related Delays,1,0,2019,24,e
629,630,1/31/2019,0:47,Thursday,YORK MILLS STATION,TUOS,5,10,S,YU,5666,Operator Overshot Platform,1,0,2019,24,e
630,631,1/31/2019,1:21,Thursday,DUNDAS WEST STATION,MUI,25,29,W,BD,5312,Injured or ill Customer (On Train) - Transported,1,1,2019,25,e
631,632,1/31/2019,1:36,Thursday,JANE STATION,MUIR,25,39,E,BD,5019,Injured or ill Customer (On Train) - Medical Aid Refused,1,1,2019,25,e
632,633,1/31/2019,5:43,Thursday,WARDEN STATION,PUSIS,3,6,W,BD,5224,Signals Track Weather Related,1,5,2019,29,f
633,634,1/31/2019,6:03,Thursday,DAVISVILLE STATION,PUSIS,3,7,N,YU,5381,Signals Track Weather Related,1,6,2019,6,a
634,635,1/31/2019,6:26,Thursday,ISLINGTON STATION,MUSC,6,10,E,BD,5186,Miscellaneous Speed Control,1,6,2019,6,a
635,636,1/31/2019,7:56,Thursday,EGLINTON STATION,PUSIS,5,8,S,YU,5856,Signals Track Weather Related,1,7,2019,7,b
636,637,1/31/2019,8:07,Thursday,DUNDAS WEST STATION,PUSIS,3,6,E,BD,5263,Signals Track Weather Related,1,8,2019,8,b
637,638,1/31/2019,8:35,Thursday,DUNDAS WEST STATION,MUIR,5,7,E,BD,5159,Injured or ill Customer (On Train) - Medical Aid Refused,1,8,2019,8,b
638,639,1/31/2019,8:50,Thursday,KEELE STATION,EUDO,5,7,E,BD,5060,Door Problems - Faulty Equipment,1,8,2019,8,b
639,640,1/31/2019,8:59,Thursday,DUNDAS WEST STATION,EUCD,10,12,E,BD,5060,Consequential Delay (2nd Delay Same Fault),1,8,2019,8,b
640,641,1/31/2019,9:42,Thursday,DAVISVILLE STATION,PUSIS,5,8,N,YU,5631,Signals Track Weather Related,1,9,2019,9,b
641,642,1/31/2019,9:42,Thursday,ST CLAIR WEST STATION,PUSIS,4,7,S,YU,5906,Signals Track Weather Related,1,9,2019,9,b
642,643,1/31/2019,10:41,Thursday,DONLANDS STATION,EUME,5,8,E,BD,5347,RC&S Maintenance Error - (Human),1,10,2019,10,c
643,644,1/31/2019,11:15,Thursday,KIPLING STATION,EUCO,9,12,E,BD,5058,Couplers,1,11,2019,11,c
644,645,1/31/2019,13:08,Thursday,DAVISVILLE STATION,TUO,7,10,N,YU,6026,Transportation Department - Other,1,13,2019,13,c
645,646,1/31/2019,13:27,Thursday,FINCH STATION,MUTO,3,6,S,YU,5981,Misc. Transportation Other - Employee Non-Chargeable,1,13,2019,13,c
646,647,1/31/2019,14:53,Thursday,FINCH STATION,MUTO,4,7,S,YU,5401,Misc. Transportation Other - Employee Non-Chargeable,1,14,2019,14,c
647,648,1/31/2019,15:14,Thursday,GREENWOOD STATION,SUDP,4,6,E,BD,5163,Disorderly Patron,1,15,2019,15,c
648,649,1/31/2019,15:38,Thursday,FINCH STATION,TUO,3,6,S,YU,5856,Transportation Department - Other,1,15,2019,15,c
649,650,1/31/2019,16:10,Thursday,FINCH STATION,TUNIP,4,7,S,YU,6021,Operator Not In Position,1,16,2019,16,c
650,651,1/31/2019,17:46,Thursday,EGLINTON STATION,PUSIS,3,5,N,YU,5381,Signals Track Weather Related,1,17,2019,17,d
651,652,1/31/2019,18:13,Thursday,ST GEORGE BD STATION,SUDP,5,7,W,BD,5091,Disorderly Patron,1,18,2019,18,d
652,653,1/31/2019,18:37,Thursday,ROYAL YORK STATION,MUDD,5,7,E,BD,5255,Door Problems - Debris Related,1,18,2019,18,d
653,654,1/31/2019,20:18,Thursday,QUEEN STATION,MUIR,4,7,S,YU,5876,Injured or ill Customer (On Train) - Medical Aid Refused,1,20,2019,20,e
654,655,1/31/2019,20:21,Thursday,HIGH PARK STATION,SUBT,17,20,W,BD,5356,Bomb Threat,1,20,2019,20,e
655,656,1/31/2019,21:53,Thursday,FINCH STATION,MUTO,3,6,S,YU,5576,Misc. Transportation Other - Employee Non-Chargeable,1,21,2019,21,e
656,657,1/31/2019,23:31,Thursday,YORKDALE STATION,MUNOA,5,10,N,YU,5876,No Operator Immediately Available - Not E.S.A. Related ,1,23,2019,23,e
657,658,2/1/2019,0:17,Friday,DUNDAS STATION,SUDP,6,11,S,YU,5686,Disorderly Patron,2,0,2019,24,e
658,659,2/1/2019,0:48,Friday,ST ANDREW STATION,SUDP,5,10,S,YU,5431,Disorderly Patron,2,0,2019,24,e
659,660,2/1/2019,5:51,Friday,SCARB CTR STATION,MRTO,10,15,S,SRT,3018,Timeout,2,5,2019,29,f
660,661,2/1/2019,5:51,Friday,SCARB CTR STATION,MRTO,10,15,S,SRT,3018,Timeout,2,5,2019,29,f
661,662,2/1/2019,6:00,Friday,KIPLING STATION,TUSC,4,8,E,BD,5186,Operator Overspeeding,2,6,2019,6,a
662,663,2/1/2019,6:45,Friday,MIDLAND STATION,MRWEA,3,8,S,SRT,3004,Weather Reports / Related Delays,2,6,2019,6,a
663,664,2/1/2019,6:45,Friday,MIDLAND STATION,MRWEA,3,8,S,SRT,3004,Weather Reports / Related Delays,2,6,2019,6,a
664,665,2/1/2019,7:16,Friday,MCCOWAN STATION,MRWEA,5,10,N,SRT,3025,Weather Reports / Related Delays,2,7,2019,7,b
665,666,2/1/2019,7:16,Friday,MCCOWAN STATION,MRWEA,5,10,N,SRT,3025,Weather Reports / Related Delays,2,7,2019,7,b
666,667,2/1/2019,7:49,Friday,SCARB CTR STATION,ERDO,8,13,,SRT,3018,Door Problems - Faulty Equipment,2,7,2019,7,b
667,668,2/1/2019,7:49,Friday,SCARB CTR STATION,ERDO,8,13,,SRT,3018,Door Problems - Faulty Equipment,2,7,2019,7,b
668,669,2/1/2019,8:26,Friday,ST GEORGE YUS STATION,EUDO,3,5,S,YU,5611,Door Problems - Faulty Equipment,2,8,2019,8,b
669,670,2/1/2019,9:19,Friday,EGLINTON STATION,PUSIS,3,5,N,YU,5951,Signals Track Weather Related,2,9,2019,9,b
670,671,2/1/2019,9:27,Friday,QUEEN STATION,EUNT,4,6,S,YU,5401,Equipment - No Trouble Found,2,9,2019,9,b
671,672,2/1/2019,10:05,Friday,BROADVIEW STATION,SUDP,7,10,E,BD,5060,Disorderly Patron,2,10,2019,10,c
672,673,2/1/2019,11:17,Friday,LAWRENCE WEST STATION,MUATC,7,10,S,YU,5611,ATC Project,2,11,2019,11,c
673,674,2/1/2019,12:43,Friday,DAVISVILLE STATION,PUSIS,63,66,S,YU,5616,Signals Track Weather Related,2,12,2019,12,c
674,675,2/1/2019,13:57,Friday,MUSEUM STATION,EUBK,3,6,S,YU,6076,Brakes,2,13,2019,13,c
675,676,2/1/2019,14:09,Friday,DON MILLS STATION,MUSC,4,9,W,SHP,6191,Miscellaneous Speed Control,2,14,2019,14,c
676,677,2/1/2019,15:53,Friday,SHEPPARD WEST STATION,TUNIP,5,8,S,YU,5706,Operator Not In Position,2,15,2019,15,c
677,678,2/1/2019,15:58,Friday,HIGH PARK STATION,EUCD,3,5,E,BD,5049,Consequential Delay (2nd Delay Same Fault),2,15,2019,15,c
678,679,2/1/2019,16:06,Friday,DUFFERIN STATION,EUCD,3,5,E,BD,5049,Consequential Delay (2nd Delay Same Fault),2,16,2019,16,c
679,680,2/1/2019,16:34,Friday,SHEPPARD WEST STATION,TUNIP,3,6,S,YU,5661,Operator Not In Position,2,16,2019,16,c
680,681,2/1/2019,18:11,Friday,ST CLAIR STATION,MUI,4,6,N,YU,5776,Injured or ill Customer (On Train) - Transported,2,18,2019,18,d
681,682,2/1/2019,18:48,Friday,DOWNSVIEW PARK STATION,EUDO,5,8,S,YU,5891,Door Problems - Faulty Equipment,2,18,2019,18,d
682,683,2/1/2019,23:11,Friday,FINCH STATION,MUNOA,5,10,N,YU,5421,No Operator Immediately Available - Not E.S.A. Related ,2,23,2019,23,e
683,684,2/1/2019,23:46,Friday,BLOOR STATION,MUPLB,14,19,N,YU,6026,Fire/Smoke Plan B - Source TTC,2,23,2019,23,e
684,685,2/2/2019,0:26,Saturday,UNION STATION,SUSP,5,10,S,YU,5541,Suspicious Package,2,0,2019,24,e
685,686,2/2/2019,5:47,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,0,No Operator Immediately Available ,2,5,2019,29,f
686,687,2/2/2019,6:02,Saturday,EGLINTON STATION,TUNOA,5,10,N,YU,5806,No Operator Immediately Available ,2,6,2019,6,a
687,688,2/2/2019,6:09,Saturday,MCCOWAN STATION,TRNOA,6,12,S,SRT,0,No Operator Immediately Available ,2,6,2019,6,a
688,689,2/2/2019,6:09,Saturday,MCCOWAN STATION,TRNOA,6,12,S,SRT,0,No Operator Immediately Available ,2,6,2019,6,a
689,690,2/2/2019,11:06,Saturday,SPADINA YUS STATION,TUMVS,4,9,S,YU,5686,Operator Violated Signal,2,11,2019,11,c
690,691,2/2/2019,11:12,Saturday,DUPONT STATION,MUO,4,9,N,YU,5686,Miscellaneous Other,2,11,2019,11,c
691,692,2/2/2019,14:37,Saturday,DONLANDS STATION,MUO,4,8,W,BD,5144,Miscellaneous Other,2,14,2019,14,c
692,693,2/2/2019,15:30,Saturday,SHERBOURNE STATION,MUIR,4,8,W,BD,5349,Injured or ill Customer (On Train) - Medical Aid Refused,2,15,2019,15,c
693,694,2/2/2019,15:42,Saturday,NORTH YORK CTR STATION,SUUT,28,33,S,YU,5431,Unauthorized at Track Level,2,15,2019,15,c
694,695,2/2/2019,16:10,Saturday,OSSINGTON STATION,SUUT,13,17,W,BD,5263,Unauthorized at Track Level,2,16,2019,16,c
695,696,2/2/2019,16:45,Saturday,UNION STATION,SUDP,6,11,S,YU,5436,Disorderly Patron,2,16,2019,16,c
696,697,2/2/2019,19:02,Saturday,YORKDALE STATION,MUATC,4,9,S,YU,5416,ATC Project,2,19,2019,19,d
697,698,2/2/2019,19:48,Saturday,ST CLAIR STATION,MUO,5,10,S,YU,5956,Miscellaneous Other,2,19,2019,19,d
698,699,2/2/2019,20:05,Saturday,WARDEN STATION,EUNT,4,8,W,BD,5244,Equipment - No Trouble Found,2,20,2019,20,e
699,700,2/2/2019,20:15,Saturday,DUNDAS WEST STATION,SUDP,3,7,W,BD,5053,Disorderly Patron,2,20,2019,20,e
700,701,2/3/2019,7:43,Sunday,SHEPPARD WEST STATION,TUNOA,5,0,N,YU,5756,No Operator Immediately Available ,2,7,2019,7,b
701,702,2/3/2019,7:59,Sunday,WILSON STATION,EUYRD,5,10,S,YU,5466,Yard/Carhouse Related Problems,2,7,2019,7,b
702,703,2/3/2019,8:18,Sunday,KEELE STATION,MUCL,5,10,W,BD,5347,Divisional Clerk Related,2,8,2019,8,b
703,704,2/3/2019,12:50,Sunday,KIPLING STATION,MUTO,5,10,E,BD,5296,Misc. Transportation Other - Employee Non-Chargeable,2,12,2019,12,c
704,705,2/3/2019,13:04,Sunday,ROSEDALE STATION,SUDP,4,9,S,YU,5436,Disorderly Patron,2,13,2019,13,c
705,706,2/3/2019,15:01,Sunday,ISLINGTON STATION,MUSC,3,7,E,BD,5043,Miscellaneous Speed Control,2,15,2019,15,c
706,707,2/3/2019,15:50,Sunday,YONGE BD STATION,SUDP,3,7,E,BD,5168,Disorderly Patron,2,15,2019,15,c
707,708,2/3/2019,17:58,Sunday,COLLEGE STATION,SUUT,12,16,S,YU,5746,Unauthorized at Track Level,2,17,2019,17,d
708,709,2/3/2019,22:14,Sunday,DAVISVILLE STATION,TUO,5,10,S,YU,5726,Transportation Department - Other,2,22,2019,22,e
709,710,2/3/2019,22:28,Sunday,MCCOWAN STATION,MRTO,3,9,S,SRT,3012,Timeout,2,22,2019,22,e
710,711,2/3/2019,22:28,Sunday,MCCOWAN STATION,MRTO,3,9,S,SRT,3012,Timeout,2,22,2019,22,e
711,712,2/3/2019,22:56,Sunday,KIPLING STATION,EUNT,3,7,E,BD,5235,Equipment - No Trouble Found,2,22,2019,22,e
712,713,2/3/2019,23:51,Sunday,MAIN STREET STATION,MUIS,5,9,W,BD,5322,Injured or ill Customer (In Station) - Transported,2,23,2019,23,e
713,714,2/4/2019,6:12,Monday,GREENWOOD STATION,MUNOA,4,8,E,BD,0,No Operator Immediately Available - Not E.S.A. Related ,2,6,2019,6,a
714,715,2/4/2019,6:23,Monday,KIPLING STATION,EUNT,3,7,E,BD,5269,Equipment - No Trouble Found,2,6,2019,6,a
715,716,2/4/2019,6:36,Monday,DUPONT STATION,MUATC,6,10,N,YU,5726,ATC Project,2,6,2019,6,a
716,717,2/4/2019,6:41,Monday,DUPONT STATION,MUSC,4,6,S,YU,5661,Miscellaneous Speed Control,2,6,2019,6,a
717,718,2/4/2019,6:51,Monday,DUPONT STATION,MUATC,4,6,N,YU,5981,ATC Project,2,6,2019,6,a
718,719,2/4/2019,7:43,Monday,EGLINTON WEST STATION,MUATC,3,5,S,YU,5466,ATC Project,2,7,2019,7,b
719,720,2/4/2019,7:50,Monday,BATHURST STATION,MUIR,3,5,E,BD,5358,Injured or ill Customer (On Train) - Medical Aid Refused,2,7,2019,7,b
720,721,2/4/2019,8:18,Monday,COXWELL STATION,MUD,3,5,E,BD,5365,Door Problems - Passenger Related,2,8,2019,8,b
721,722,2/4/2019,8:22,Monday,BATHURST STATION,MUI,3,5,E,BD,5129,Injured or ill Customer (On Train) - Transported,2,8,2019,8,b
722,723,2/4/2019,9:45,Monday,DUPONT STATION,MUSC,3,5,S,YU,6031,Miscellaneous Speed Control,2,9,2019,9,b
723,724,2/4/2019,10:02,Monday,YONGE BD STATION,SUDP,4,7,E,BD,5198,Disorderly Patron,2,10,2019,10,c
724,725,2/4/2019,10:53,Monday,EGLINTON WEST STATION,MUATC,5,8,N,YU,5401,ATC Project,2,10,2019,10,c
725,726,2/4/2019,11:42,Monday,KENNEDY BD STATION,MUDD,4,8,W,BD,5159,Door Problems - Debris Related,2,11,2019,11,c
726,727,2/4/2019,11:58,Monday,KIPLING STATION,MUI,3,6,E,BD,5043,Injured or ill Customer (On Train) - Transported,2,11,2019,11,c
727,728,2/4/2019,12:40,Monday,WELLESLEY STATION,MUPR1,32,35,N,YU,6081,Priority One - Train in Contact With Person,2,12,2019,12,c
728,729,2/4/2019,12:43,Monday,RUNNYMEDE STATION,MUD,3,7,W,BD,5298,Door Problems - Passenger Related,2,12,2019,12,c
729,730,2/4/2019,15:23,Monday,YONGE BD STATION,MUDD,8,10,E,BD,5253,Door Problems - Debris Related,2,15,2019,15,c
730,731,2/4/2019,16:03,Monday,YORKDALE STATION,EUBK,8,10,S,YU,5761,Brakes,2,16,2019,16,c
731,732,2/4/2019,18:03,Monday,EGLINTON WEST STATION,MUIR,8,10,S,YU,5996,Injured or ill Customer (On Train) - Medical Aid Refused,2,18,2019,18,d
732,733,2/4/2019,18:31,Monday,BLOOR STATION,EUDO,7,10,N,YU,6041,Door Problems - Faulty Equipment,2,18,2019,18,d
733,734,2/4/2019,19:40,Monday,OSSINGTON STATION,SUDP,12,15,W,BD,5316,Disorderly Patron,2,19,2019,19,d
734,735,2/4/2019,20:02,Monday,BLOOR STATION,SUDP,4,7,N,YU,6066,Disorderly Patron,2,20,2019,20,e
735,736,2/4/2019,20:03,Monday,SHEPPARD STATION,PUSTS,4,7,S,YU,5621,Signals - Train Stops,2,20,2019,20,e
736,737,2/4/2019,20:07,Monday,SPADINA BD STATION,SUDP,7,11,W,BD,5255,Disorderly Patron,2,20,2019,20,e
737,738,2/4/2019,22:07,Monday,MCCOWAN STATION,TRNOA,6,12,N,SRT,3007,No Operator Immediately Available ,2,22,2019,22,e
738,739,2/4/2019,22:07,Monday,MCCOWAN STATION,TRNOA,6,12,N,SRT,3007,No Operator Immediately Available ,2,22,2019,22,e
739,740,2/5/2019,7:39,Tuesday,FINCH STATION,TUO,3,5,N,YU,5876,Transportation Department - Other,2,7,2019,7,b
740,741,2/5/2019,7:39,Tuesday,GREENWOOD STATION,EUDO,3,5,E,BD,5298,Door Problems - Faulty Equipment,2,7,2019,7,b
741,742,2/5/2019,9:28,Tuesday,DONLANDS STATION,TUCC,6,9,E,BD,5248,Transit Control Related Problems,2,9,2019,9,b
742,743,2/5/2019,11:29,Tuesday,YONGE BD STATION,SUO,3,6,W,BD,5164,Passenger Other,2,11,2019,11,c
743,744,2/5/2019,11:33,Tuesday,KENNEDY BD STATION,SUDP,6,9,W,BD,5290,Disorderly Patron,2,11,2019,11,c
744,745,2/5/2019,13:44,Tuesday,BAY STATION,SUAP,3,6,E,BD,5059,Assault / Patron Involved,2,13,2019,13,c
745,746,2/5/2019,14:14,Tuesday,COXWELL STATION,TUNIP,3,6,E,BD,5204,Operator Not In Position,2,14,2019,14,c
746,747,2/5/2019,14:39,Tuesday,ST GEORGE YUS STATION,SUDP,4,7,N,YU,5821,Disorderly Patron,2,14,2019,14,c
747,748,2/5/2019,17:23,Tuesday,RUNNYMEDE STATION,TUOS,7,9,W,BD,5146,Operator Overshot Platform,2,17,2019,17,d
748,749,2/5/2019,17:54,Tuesday,WARDEN STATION,MUPR1,90,92,W,BD,5047,Priority One - Train in Contact With Person,2,17,2019,17,d
749,750,2/5/2019,20:37,Tuesday,LAWRENCE WEST STATION,EUTM,3,6,N,YU,5936,Traction Motors,2,20,2019,20,e
750,751,2/5/2019,21:53,Tuesday,VAUGHAN MC STATION,SUDP,5,10,S,YU,0,Disorderly Patron,2,21,2019,21,e
751,752,2/5/2019,22:38,Tuesday,SPADINA YUS STATION,SUEAS,11,16,N,YU,5816,Emergency Alarm Station Activation,2,22,2019,22,e
752,753,2/5/2019,23:28,Tuesday,EGLINTON STATION,SUDP,4,9,N,YU,5456,Disorderly Patron,2,23,2019,23,e
753,754,2/5/2019,23:36,Tuesday,EGLINTON STATION,SUUT,9,14,N,YU,5966,Unauthorized at Track Level,2,23,2019,23,e
754,755,2/6/2019,6:25,Wednesday,EGLINTON WEST STATION,MUDD,5,7,N,YU,5771,Door Problems - Debris Related,2,6,2019,6,a
755,756,2/6/2019,6:43,Wednesday,KIPLING STATION,EUTR,4,8,E,BD,5122,Trucks,2,6,2019,6,a
756,757,2/6/2019,6:52,Wednesday,COXWELL STATION,SUDP,7,9,E,BD,5002,Disorderly Patron,2,6,2019,6,a
757,758,2/6/2019,6:52,Wednesday,KIPLING STATION,TUSC,3,5,E,BD,5112,Operator Overspeeding,2,6,2019,6,a
758,759,2/6/2019,7:38,Wednesday,PAPE STATION,EUNEA,3,5,W,BD,0,No Equipment Available,2,7,2019,7,b
759,760,2/6/2019,8:00,Wednesday,EGLINTON WEST STATION,TUATC,4,8,N,YU,5531,ATC Operator Related,2,8,2019,8,b
760,761,2/6/2019,9:31,Wednesday,VAUGHAN MC STATION,EUTM,5,8,N,YU,5931,Traction Motors,2,9,2019,9,b
761,762,2/6/2019,10:19,Wednesday,DUFFERIN STATION,MUI,6,9,W,BD,5278,Injured or ill Customer (On Train) - Transported,2,10,2019,10,c
762,763,2/6/2019,10:50,Wednesday,WILSON STATION,TUATC,5,8,N,YU,5416,ATC Operator Related,2,10,2019,10,c
763,764,2/6/2019,13:33,Wednesday,COXWELL STATION,TUO,7,10,W,BD,5300,Transportation Department - Other,2,13,2019,13,c
764,765,2/6/2019,13:47,Wednesday,HIGH PARK STATION,SUDP,5,8,W,BD,5137,Disorderly Patron,2,13,2019,13,c
765,766,2/6/2019,13:53,Wednesday,SHEPPARD WEST STATION,MUNOA,8,11,S,YU,6066,No Operator Immediately Available - Not E.S.A. Related ,2,13,2019,13,c
766,767,2/6/2019,13:59,Wednesday,WILSON STATION,MUATC,5,8,S,YU,5616,ATC Project,2,13,2019,13,c
767,768,2/6/2019,14:27,Wednesday,CHESTER STATION,EUBK,7,10,W,BD,5358,Brakes,2,14,2019,14,c
768,769,2/6/2019,14:49,Wednesday,MAIN STREET STATION,SUDP,9,12,W,BD,5175,Disorderly Patron,2,14,2019,14,c
769,770,2/6/2019,15:08,Wednesday,BLOOR STATION,MUPLB,7,10,S,YU,5621,Fire/Smoke Plan B - Source TTC,2,15,2019,15,c
770,771,2/6/2019,16:25,Wednesday,YORK MILLS STATION,MUIR,4,7,N,YU,5741,Injured or ill Customer (On Train) - Medical Aid Refused,2,16,2019,16,c
771,772,2/6/2019,19:46,Wednesday,BLOOR STATION,MUIS,7,10,S,YU,5396,Injured or ill Customer (In Station) - Transported,2,19,2019,19,d
772,773,2/6/2019,19:54,Wednesday,ST GEORGE YUS STATION,TUO,5,8,S,YU,5686,Transportation Department - Other,2,19,2019,19,d
773,774,2/6/2019,20:47,Wednesday,COXWELL STATION,EUCA,3,7,E,BD,5371,Compressed Air,2,20,2019,20,e
774,775,2/6/2019,22:27,Wednesday,NORTH YORK CTR STATION,SUDP,9,14,S,YU,5706,Disorderly Patron,2,22,2019,22,e
775,776,2/7/2019,0:43,Thursday,QUEEN STATION,MUPLB,22,27,N,YU,5791,Fire/Smoke Plan B - Source TTC,2,0,2019,24,e
776,777,2/7/2019,7:14,Thursday,ST GEORGE BD STATION,MUPAA,3,5,E,BD,5022,Passenger Assistance Alarm Activated - No Trouble Found,2,7,2019,7,b
777,778,2/7/2019,7:27,Thursday,GREENWOOD STATION,EUME,3,5,E,BD,5131,RC&S Maintenance Error - (Human),2,7,2019,7,b
778,779,2/7/2019,7:59,Thursday,KIPLING STATION,MUTD,6,8,E,BD,5123,Training Department Related Delays,2,7,2019,7,b
779,780,2/7/2019,8:43,Thursday,FINCH STATION,EUBK,4,6,S,YU,5381,Brakes,2,8,2019,8,b
780,781,2/7/2019,9:13,Thursday,SPADINA BD STATION,EUDO,3,6,E,BD,5131,Door Problems - Faulty Equipment,2,9,2019,9,b
781,782,2/7/2019,10:17,Thursday,OSSINGTON STATION,TUMVS,3,6,W,BD,5160,Operator Violated Signal,2,10,2019,10,c
782,783,2/7/2019,10:23,Thursday,YONGE SHP STATION,PUSNT,5,10,E,SHP,6176,Signal Problem - No Trouble,2,10,2019,10,c
783,784,2/7/2019,10:49,Thursday,WELLESLEY STATION,SUUT,11,14,N,YU,5976,Unauthorized at Track Level,2,10,2019,10,c
784,785,2/7/2019,12:27,Thursday,KENNEDY BD STATION,TUS,11,14,W,BD,5066,Crew Unable to Maintain Schedule,2,12,2019,12,c
785,786,2/7/2019,17:16,Thursday,KENNEDY BD STATION,TUNIP,5,10,,BD,3021,Operator Not In Position,2,17,2019,17,d
786,787,2/7/2019,23:11,Thursday,WELLESLEY STATION,SUUT,15,20,S,YU,5836,Unauthorized at Track Level,2,23,2019,23,e
787,788,2/8/2019,1:26,Friday,YONGE SHP STATION,PUSO,4,9,E,SHP,6186,S/E/C Department Other,2,1,2019,25,e
788,789,2/8/2019,7:52,Friday,KENNEDY BD STATION,EUAC,3,5,W,BD,5371,Air Conditioning,2,7,2019,7,b
789,790,2/8/2019,8:33,Friday,FINCH STATION,MUDD,5,7,S,YU,5751,Door Problems - Debris Related,2,8,2019,8,b
790,791,2/8/2019,9:06,Friday,DUNDAS STATION,MUI,8,10,S,YU,5586,Injured or ill Customer (On Train) - Transported,2,9,2019,9,b
791,792,2/8/2019,10:26,Friday,COXWELL STATION,MUCL,6,9,W,BD,5320,Divisional Clerk Related,2,10,2019,10,c
792,793,2/8/2019,11:25,Friday,MAIN STREET STATION,MUI,10,13,W,BD,5255,Injured or ill Customer (On Train) - Transported,2,11,2019,11,c
793,794,2/8/2019,11:28,Friday,KING STATION,TUOS,3,6,N,YU,5831,Operator Overshot Platform,2,11,2019,11,c
794,795,2/8/2019,12:32,Friday,SHEPPARD WEST STATION,TUS,12,15,N,YU,5586,Crew Unable to Maintain Schedule,2,12,2019,12,c
795,796,2/8/2019,14:00,Friday,MCCOWAN STATION,MRTO,7,12,S,SRT,3026,Timeout,2,14,2019,14,c
796,797,2/8/2019,14:00,Friday,MCCOWAN STATION,MRTO,7,12,S,SRT,3026,Timeout,2,14,2019,14,c
797,798,2/8/2019,15:18,Friday,KENNEDY BD STATION,EUBK,10,13,W,BD,5021,Brakes,2,15,2019,15,c
798,799,2/8/2019,16:29,Friday,BROADVIEW STATION,SUDP,3,5,E,BD,5032,Disorderly Patron,2,16,2019,16,c
799,800,2/8/2019,18:07,Friday,VAUGHAN MC STATION,MUCL,3,5,S,YU,5781,Divisional Clerk Related,2,18,2019,18,d
800,801,2/8/2019,18:10,Friday,KENNEDY BD STATION,MUI,3,5,W,BD,5088,Injured or ill Customer (On Train) - Transported,2,18,2019,18,d
801,802,2/8/2019,18:20,Friday,VAUGHAN MC STATION,SUDP,4,7,S,YU,5426,Disorderly Patron,2,18,2019,18,d
802,803,2/8/2019,20:08,Friday,OSSINGTON STATION,MUPLB,21,24,W,BD,5268,Fire/Smoke Plan B - Source TTC,2,20,2019,20,e
803,804,2/8/2019,21:41,Friday,YONGE BD STATION,SUO,3,6,E,BD,5022,Passenger Other,2,21,2019,21,e
804,805,2/8/2019,23:30,Friday,LESLIE STATION,MUI,14,19,W,SHP,6191,Injured or ill Customer (On Train) - Transported,2,23,2019,23,e
805,806,2/9/2019,0:12,Saturday,QUEEN STATION,TUOS,3,8,S,YU,6076,Operator Overshot Platform,2,0,2019,24,e
806,807,2/9/2019,0:34,Saturday,BROADVIEW STATION,TUO,4,9,E,BD,5344,Transportation Department - Other,2,0,2019,24,e
807,808,2/9/2019,1:13,Saturday,EGLINTON WEST STATION,SUDP,4,9,N,YU,5796,Disorderly Patron,2,1,2019,25,e
