,id,date,time,day,station,code,min_delay,min_gap,bound,line,vehicle,code_info,month_number,hour,year,Time,Time_group
3434,3435,6/28/2019,16:35,Friday,FINCH STATION,EUAC,3,6,S,YU,6111,Air Conditioning,6,16,2019,16,c
3435,3436,6/28/2019,18:57,Friday,ST ANDREW STATION,SUDP,12,15,N,YU,6106,Disorderly Patron,6,18,2019,18,d
3437,3438,6/28/2019,23:13,Friday,YORK MILLS STATION,SUUT,5,10,S,YU,5936,Unauthorized at Track Level,6,23,2019,23,e
3439,3440,6/28/2019,23:41,Friday,QUEEN STATION,MUI,19,24,N,YU,5466,Injured or ill Customer (On Train) - Transported,6,23,2019,23,e
3442,3443,6/29/2019,6:33,Saturday,SHEPPARD WEST STATION,TUSUP,10,15,N,YU,5531,Supervisory Error,6,6,2019,6,a
3450,3451,6/29/2019,12:49,Saturday,NORTH YORK CTR STATION,MUIR,5,8,N,YU,6061,Injured or ill Customer (On Train) - Medical Aid Refused,6,12,2019,12,c
3455,3456,6/29/2019,21:38,Saturday,EGLINTON STATION,MUO,3,8,N,YU,6136,Miscellaneous Other,6,21,2019,21,e
3458,3459,6/29/2019,23:16,Saturday,BLOOR STATION,SUO,3,8,S,YU,6091,Passenger Other,6,23,2019,23,e
3460,3461,6/29/2019,23:52,Saturday,VAUGHAN MC STATION,MUATC,4,9,S,YU,6101,ATC Project,6,23,2019,23,e
3461,3462,6/30/2019,0:27,Sunday,OSGOODE STATION,SUDP,8,13,S,YU,5496,Disorderly Patron,6,0,2019,24,e
3463,3464,6/30/2019,8:18,Sunday,EGLINTON STATION,MUATC,5,10,N,YU,5941,ATC Project,6,8,2019,8,b
3464,3465,6/30/2019,8:21,Sunday,DOWNSVIEW PARK STATION,EUDO,3,8,S,YU,5421,Door Problems - Faulty Equipment,6,8,2019,8,b
3467,3468,6/30/2019,12:03,Sunday,SPADINA YUS STATION,MUIR,4,8,S,YU,5881,Injured or ill Customer (On Train) - Medical Aid Refused,6,12,2019,12,c
3468,3469,6/30/2019,16:49,Sunday,LAWRENCE STATION,MUIR,6,10,N,YU,5421,Injured or ill Customer (On Train) - Medical Aid Refused,6,16,2019,16,c
3469,3470,6/30/2019,19:07,Sunday,WILSON STATION,MUPAA,3,7,N,YU,5856,Passenger Assistance Alarm Activated - No Trouble Found,6,19,2019,19,d
3476,3477,7/1/2019,5:57,Monday,ST PATRICK STATION,MUATC,7,0,S,YU,5746,ATC Project,7,5,2019,29,f
3479,3480,7/1/2019,10:18,Monday,FINCH STATION,TUNIP,4,9,S,YU,5836,Operator Not In Position,7,10,2019,10,c
3481,3482,7/1/2019,14:35,Monday,ST GEORGE YUS STATION,MUPAA,3,7,N,YU,5661,Passenger Assistance Alarm Activated - No Trouble Found,7,14,2019,14,c
3482,3483,7/1/2019,15:44,Monday,ST CLAIR WEST STATION,MUD,5,9,S,YU,5996,Door Problems - Passenger Related,7,15,2019,15,c
3486,3487,7/1/2019,21:11,Monday,VAUGHAN MC STATION,EUTRD,4,9,S,YU,6021,TR Cab Doors,7,21,2019,21,e
3487,3488,7/1/2019,23:17,Monday,VAUGHAN MC STATION,EUATC,5,10,S,YU,6081,ATC RC&S Equipment,7,23,2019,23,e
3488,3489,7/1/2019,23:45,Monday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5496,Operator Not In Position,7,23,2019,23,e
3493,3494,7/2/2019,7:12,Tuesday,FINCH STATION,MUTO,3,5,S,YU,5946,Misc. Transportation Other - Employee Non-Chargeable,7,7,2019,7,b
3494,3495,7/2/2019,7:32,Tuesday,ST CLAIR WEST STATION,MUDD,5,7,N,YU,5471,Door Problems - Debris Related,7,7,2019,7,b
3496,3497,7/2/2019,7:57,Tuesday,ST CLAIR WEST STATION,MUATC,3,5,S,YU,6016,ATC Project,7,7,2019,7,b
3499,3500,7/2/2019,8:27,Tuesday,ST PATRICK STATION,MUI,7,9,S,YU,5681,Injured or ill Customer (On Train) - Transported,7,8,2019,8,b
3500,3501,7/2/2019,9:38,Tuesday,HIGHWAY 407 STATION,EUDO,5,8,S,YU,6001,Door Problems - Faulty Equipment,7,9,2019,9,b
3501,3502,7/2/2019,9:54,Tuesday,GLENCAIRN STATION,MUPAA,3,6,S,YU,5731,Passenger Assistance Alarm Activated - No Trouble Found,7,9,2019,9,b
3502,3503,7/2/2019,11:30,Tuesday,DAVISVILLE STATION,TUCC,3,6,S,YU,5801,Transit Control Related Problems,7,11,2019,11,c
3503,3504,7/2/2019,11:55,Tuesday,ROSEDALE STATION,SUAE,10,13,N,YU,5381,Assault / Employee Involved,7,11,2019,11,c
3505,3506,7/2/2019,12:21,Tuesday,DAVISVILLE STATION,EUBK,5,8,N,YU,5921,Brakes,7,12,2019,12,c
3507,3508,7/2/2019,14:21,Tuesday,DUPONT STATION,SUO,3,6,S,YU,5431,Passenger Other,7,14,2019,14,c
3509,3510,7/2/2019,16:30,Tuesday,YORK MILLS STATION,TUMVS,6,8,N,YU,5631,Operator Violated Signal,7,16,2019,16,c
3511,3512,7/2/2019,18:08,Tuesday,ST PATRICK STATION,MUATC,17,20,N,YU,5826,ATC Project,7,18,2019,18,d
3515,3516,7/3/2019,5:33,Wednesday,FINCH STATION,MUO,3,6,N,YU,5981,Miscellaneous Other,7,5,2019,29,f
3519,3520,7/3/2019,14:42,Wednesday,OSGOODE STATION,EUDO,6,9,N,YU,5396,Door Problems - Faulty Equipment,7,14,2019,14,c
3520,3521,7/3/2019,16:12,Wednesday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5551,Misc. Transportation Other - Employee Non-Chargeable,7,16,2019,16,c
3521,3522,7/3/2019,17:05,Wednesday,WILSON STATION,MUATC,3,5,S,YU,5606,ATC Project,7,17,2019,17,d
3522,3523,7/3/2019,18:32,Wednesday,QUEEN STATION,SUAP,6,8,S,YU,5996,Assault / Patron Involved,7,18,2019,18,d
3523,3524,7/3/2019,21:09,Wednesday,VAUGHAN MC STATION,MUTO,3,8,S,YU,5546,Misc. Transportation Other - Employee Non-Chargeable,7,21,2019,21,e
3524,3525,7/4/2019,0:46,Thursday,HIGHWAY 407 STATION,SUAP,5,10,S,YU,5596,Assault / Patron Involved,7,0,2019,24,e
3525,3526,7/4/2019,5:38,Thursday,YORK MILLS STATION,PUTWZ,5,0,N,YU,6131,Work Zone Problems - Track,7,5,2019,29,f
3526,3527,7/4/2019,5:51,Thursday,SHEPPARD WEST STATION,EUCD,4,0,N,YU,5851,Consequential Delay (2nd Delay Same Fault),7,5,2019,29,f
3528,3529,7/4/2019,6:01,Thursday,SHEPPARD WEST STATION,EUOE,10,20,N,YU,6041,Rail Cars & Shops Opr. Error,7,6,2019,6,a
3529,3530,7/4/2019,6:03,Thursday,WILSON STATION,EUCD,3,5,S,YU,5866,Consequential Delay (2nd Delay Same Fault),7,6,2019,6,a
3536,3537,7/4/2019,12:34,Thursday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5451,Misc. Transportation Other - Employee Non-Chargeable,7,12,2019,12,c
3537,3538,7/4/2019,13:47,Thursday,VAUGHAN MC STATION,MUCL,3,6,S,YU,6001,Divisional Clerk Related,7,13,2019,13,c
3538,3539,7/4/2019,14:03,Thursday,MUSEUM STATION,MUTO,12,15,S,YU,5706,Misc. Transportation Other - Employee Non-Chargeable,7,14,2019,14,c
3540,3541,7/4/2019,15:23,Thursday,DOWNSVIEW PARK STATION,SUDP,6,8,S,YU,5796,Disorderly Patron,7,15,2019,15,c
3543,3544,7/4/2019,17:52,Thursday,GLENCAIRN STATION,EUME,10,12,S,YU,6001,RC&S Maintenance Error - (Human),7,17,2019,17,d
3544,3545,7/4/2019,17:55,Thursday,ROSEDALE STATION,MUO,3,5,N,YU,5651,Miscellaneous Other,7,17,2019,17,d
3546,3547,7/4/2019,18:00,Thursday,NORTH YORK CTR STATION,MUI,4,6,N,YU,5886,Injured or ill Customer (On Train) - Transported,7,18,2019,18,d
3547,3548,7/4/2019,18:29,Thursday,ST PATRICK STATION,EUME,15,17,N,YU,5826,RC&S Maintenance Error - (Human),7,18,2019,18,d
3548,3549,7/4/2019,21:02,Thursday,DAVISVILLE STATION,TUNIP,11,14,N,YU,6061,Operator Not In Position,7,21,2019,21,e
3551,3552,7/5/2019,1:24,Friday,SHEPPARD WEST STATION,MUI,15,20,S,YU,5671,Injured or ill Customer (On Train) - Transported,7,1,2019,25,e
3552,3553,7/5/2019,5:46,Friday,WILSON STATION,MUATC,4,0,S,YU,5521,ATC Project,7,5,2019,29,f
3553,3554,7/5/2019,7:14,Friday,WILSON STATION,TUNIP,3,5,S,YU,6066,Operator Not In Position,7,7,2019,7,b
3554,3555,7/5/2019,7:20,Friday,WILSON STATION,MUTO,3,5,S,YU,5546,Misc. Transportation Other - Employee Non-Chargeable,7,7,2019,7,b
3558,3559,7/5/2019,9:20,Friday,YORKDALE STATION,EUBK,4,6,N,YU,6116,Brakes,7,9,2019,9,b
3559,3560,7/5/2019,11:55,Friday,FINCH STATION,MUTO,4,7,S,YU,5946,Misc. Transportation Other - Employee Non-Chargeable,7,11,2019,11,c
3560,3561,7/5/2019,12:30,Friday,DOWNSVIEW PARK STATION,MUATC,4,7,S,YU,5721,ATC Project,7,12,2019,12,c
3566,3567,7/5/2019,16:42,Friday,DAVISVILLE STATION,EUBK,3,7,S,YU,5591,Brakes,7,16,2019,16,c
3568,3569,7/5/2019,17:13,Friday,YORK MILLS STATION,MUPAA,3,5,N,YU,5736,Passenger Assistance Alarm Activated - No Trouble Found,7,17,2019,17,d
3569,3570,7/5/2019,17:17,Friday,SUMMERHILL STATION,MUIR,5,7,N,YU,5921,Injured or ill Customer (On Train) - Medical Aid Refused,7,17,2019,17,d
3576,3577,7/5/2019,23:06,Friday,COLLEGE STATION,SUAP,7,12,S,YU,5941,Assault / Patron Involved,7,23,2019,23,e
3577,3578,7/5/2019,23:48,Friday,OSGOODE STATION,SUDP,9,14,N,YU,5571,Disorderly Patron,7,23,2019,23,e
3578,3579,7/6/2019,6:09,Saturday,LAWRENCE STATION,EUDO,3,6,N,YU,5516,Door Problems - Faulty Equipment,7,6,2019,6,a
3580,3581,7/6/2019,6:54,Saturday,DAVISVILLE STATION,MUSC,3,8,S,YU,5496,Miscellaneous Speed Control,7,6,2019,6,a
3581,3582,7/6/2019,10:04,Saturday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5531,Operator Not In Position,7,10,2019,10,c
3582,3583,7/6/2019,10:11,Saturday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,5491,Operator Not In Position,7,10,2019,10,c
3584,3585,7/6/2019,11:00,Saturday,VAUGHAN MC STATION,TUNIP,3,8,N,YU,5686,Operator Not In Position,7,11,2019,11,c
3586,3587,7/6/2019,12:23,Saturday,QUEEN STATION,MUPAA,3,8,N,YU,5696,Passenger Assistance Alarm Activated - No Trouble Found,7,12,2019,12,c
3589,3590,7/6/2019,22:14,Saturday,SHEPPARD WEST STATION,TUSUP,3,8,N,YU,5871,Supervisory Error,7,22,2019,22,e
3593,3594,7/7/2019,10:48,Sunday,BLOOR STATION,MUI,9,13,S,YU,5571,Injured or ill Customer (On Train) - Transported,7,10,2019,10,c
3594,3595,7/7/2019,15:52,Sunday,WILSON STATION,EUOE,5,10,N,YU,5611,Rail Cars & Shops Opr. Error,7,15,2019,15,c
3595,3596,7/7/2019,18:17,Sunday,WELLESLEY STATION,EUTRD,3,8,N,YU,5721,TR Cab Doors,7,18,2019,18,d
3600,3601,7/8/2019,5:48,Monday,EGLINTON STATION,MUCL,5,10,N,YU,5711,Divisional Clerk Related,7,5,2019,29,f
3601,3602,7/8/2019,5:51,Monday,SHEPPARD WEST STATION,MUATC,15,0,N,YU,6021,ATC Project,7,5,2019,29,f
3602,3603,7/8/2019,5:53,Monday,WILSON STATION,MUATC,5,7,S,YU,5536,ATC Project,7,5,2019,29,f
3603,3604,7/8/2019,7:11,Monday,VAUGHAN MC STATION,EUDO,4,8,S,YU,5516,Door Problems - Faulty Equipment,7,7,2019,7,b
3604,3605,7/8/2019,8:16,Monday,ST PATRICK STATION,MUO,3,5,N,YU,5396,Miscellaneous Other,7,8,2019,8,b
3605,3606,7/8/2019,8:22,Monday,ROSEDALE STATION,SUO,6,8,N,YU,5741,Passenger Other,7,8,2019,8,b
3606,3607,7/8/2019,8:43,Monday,ROSEDALE STATION,MUIR,3,5,S,YU,5426,Injured or ill Customer (On Train) - Medical Aid Refused,7,8,2019,8,b
3607,3608,7/8/2019,8:57,Monday,EGLINTON STATION,MUIR,9,11,S,YU,6001,Injured or ill Customer (On Train) - Medical Aid Refused,7,8,2019,8,b
3608,3609,7/8/2019,10:23,Monday,COLLEGE STATION,SUAP,11,13,S,YU,5991,Assault / Patron Involved,7,10,2019,10,c
3609,3610,7/8/2019,10:41,Monday,VAUGHAN MC STATION,EUDO,3,6,S,YU,5516,Door Problems - Faulty Equipment,7,10,2019,10,c
3610,3611,7/8/2019,11:32,Monday,DAVISVILLE STATION,TUCC,5,9,S,YU,5561,Transit Control Related Problems,7,11,2019,11,c
3612,3613,7/8/2019,11:54,Monday,DAVISVILLE STATION,SUAP,15,19,S,YU,5916,Assault / Patron Involved,7,11,2019,11,c
3614,3615,7/8/2019,12:14,Monday,DAVISVILLE STATION,SUAP,3,7,S,YU,5721,Assault / Patron Involved,7,12,2019,12,c
3615,3616,7/8/2019,13:20,Monday,FINCH STATION,TUO,3,6,N,YU,5806,Transportation Department - Other,7,13,2019,13,c
3618,3619,7/8/2019,14:57,Monday,SHEPPARD WEST STATION,MUTO,3,6,S,YU,5602,Misc. Transportation Other - Employee Non-Chargeable,7,14,2019,14,c
3621,3622,7/8/2019,17:17,Monday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5761,Misc. Transportation Other - Employee Non-Chargeable,7,17,2019,17,d
3625,3626,7/8/2019,22:20,Monday,VAUGHAN MC STATION,TUS,4,9,S,YU,6126,Crew Unable to Maintain Schedule,7,22,2019,22,e
3626,3627,7/9/2019,5:40,Tuesday,FINCH STATION,TUCC,6,10,S,YU,5881,Transit Control Related Problems,7,5,2019,29,f
3627,3628,7/9/2019,5:55,Tuesday,VAUGHAN MC STATION,MUATC,6,11,S,YU,5421,ATC Project,7,5,2019,29,f
3628,3629,7/9/2019,6:10,Tuesday,EGLINTON STATION,TUCC,4,9,S,YU,5441,Transit Control Related Problems,7,6,2019,6,a
3630,3631,7/9/2019,7:45,Tuesday,LAWRENCE STATION,EUBO,4,6,S,YU,5396,Body,7,7,2019,7,b
3631,3632,7/9/2019,7:51,Tuesday,FINCH STATION,EUSC,6,8,S,YU,6131,Speed Control Equipment  ,7,7,2019,7,b
3632,3633,7/9/2019,8:21,Tuesday,MUSEUM STATION,MUI,10,12,S,YU,6106,Injured or ill Customer (On Train) - Transported,7,8,2019,8,b
3635,3636,7/9/2019,9:28,Tuesday,QUEEN STATION,MUIR,5,7,N,YU,5436,Injured or ill Customer (On Train) - Medical Aid Refused,7,9,2019,9,b
3638,3639,7/9/2019,11:42,Tuesday,BLOOR STATION,MUIR,4,7,S,YU,6006,Injured or ill Customer (On Train) - Medical Aid Refused,7,11,2019,11,c
3639,3640,7/9/2019,12:35,Tuesday,OSGOODE STATION,TUO,3,6,S,YU,5896,Transportation Department - Other,7,12,2019,12,c
3642,3643,7/9/2019,18:20,Tuesday,LAWRENCE WEST STATION,SUDP,9,11,N,YU,5631,Disorderly Patron,7,18,2019,18,d
3643,3644,7/9/2019,18:41,Tuesday,NORTH YORK CTR STATION,PUSTS,7,9,S,YU,5691,Signals - Train Stops,7,18,2019,18,d
3644,3645,7/9/2019,18:54,Tuesday,SHEPPARD STATION,TUO,3,5,S,YU,5691,Transportation Department - Other,7,18,2019,18,d
3646,3647,7/9/2019,20:26,Tuesday,EGLINTON WEST STATION,SUDP,3,6,N,YU,5511,Disorderly Patron,7,20,2019,20,e
3651,3652,7/9/2019,22:55,Tuesday,FINCH STATION,EUATC,5,10,S,YU,5916,ATC RC&S Equipment,7,22,2019,22,e
3654,3655,7/10/2019,6:52,Wednesday,ST PATRICK STATION,MUATC,4,9,N,YU,5551,ATC Project,7,6,2019,6,a
3656,3657,7/10/2019,7:31,Wednesday,ST PATRICK STATION,MUATC,3,5,N,YU,5596,ATC Project,7,7,2019,7,b
3660,3661,7/10/2019,9:04,Wednesday,ST CLAIR STATION,MUI,15,17,S,YU,5421,Injured or ill Customer (On Train) - Transported,7,9,2019,9,b
3661,3662,7/10/2019,10:09,Wednesday,ST PATRICK STATION,MUATC,5,7,N,YU,5746,ATC Project,7,10,2019,10,c
3662,3663,7/10/2019,10:22,Wednesday,DUPONT STATION,MUATC,6,9,S,YU,5896,ATC Project,7,10,2019,10,c
3663,3664,7/10/2019,11:22,Wednesday,FINCH STATION,MUTO,3,6,S,YU,5951,Misc. Transportation Other - Employee Non-Chargeable,7,11,2019,11,c
3664,3665,7/10/2019,11:27,Wednesday,WELLESLEY STATION,TUS,6,8,N,YU,5461,Crew Unable to Maintain Schedule,7,11,2019,11,c
3672,3673,7/10/2019,19:30,Wednesday,YORKDALE STATION,SUDP,6,8,N,YU,5851,Disorderly Patron,7,19,2019,19,d
3673,3674,7/10/2019,19:43,Wednesday,DUNDAS STATION,SUO,7,9,S,YU,6066,Passenger Other,7,19,2019,19,d
3674,3675,7/10/2019,19:45,Wednesday,LAWRENCE STATION,MUI,8,10,S,YU,5526,Injured or ill Customer (On Train) - Transported,7,19,2019,19,d
3675,3676,7/10/2019,19:53,Wednesday,DUNDAS STATION,MUPAA,4,6,S,YU,5541,Passenger Assistance Alarm Activated - No Trouble Found,7,19,2019,19,d
3676,3677,7/10/2019,20:45,Wednesday,ST GEORGE YUS STATION,SUDP,4,6,N,YU,5421,Disorderly Patron,7,20,2019,20,e
3677,3678,7/10/2019,23:34,Wednesday,ST PATRICK STATION,MUATC,5,10,N,YU,5551,ATC Project,7,23,2019,23,e
3679,3680,7/11/2019,6:41,Thursday,QUEEN'S PARK STATION,MUATC,3,7,N,YU,5551,ATC Project,7,6,2019,6,a
3680,3681,7/11/2019,7:24,Thursday,UNION STATION,MUPAA,5,7,N,YU,5671,Passenger Assistance Alarm Activated - No Trouble Found,7,7,2019,7,b
3690,3691,7/11/2019,17:08,Thursday,WILSON STATION,MUTO,3,6,S,YU,5686,Misc. Transportation Other - Employee Non-Chargeable,7,17,2019,17,d
3693,3694,7/11/2019,18:46,Thursday,FINCH STATION,EUBO,4,7,S,YU,6076,Body,7,18,2019,18,d
3697,3698,7/11/2019,19:52,Thursday,FINCH STATION,TUNIP,3,6,S,YU,5656,Operator Not In Position,7,19,2019,19,d
3699,3700,7/11/2019,23:23,Thursday,LAWRENCE WEST STATION,MUPAA,3,8,S,YU,5566,Passenger Assistance Alarm Activated - No Trouble Found,7,23,2019,23,e
3700,3701,7/12/2019,0:28,Friday,YORKDALE STATION,EUDO,3,8,S,YU,5641,Door Problems - Faulty Equipment,7,0,2019,24,e
3701,3702,7/12/2019,0:49,Friday,COLLEGE STATION,MUIR,3,8,N,YU,5651,Injured or ill Customer (On Train) - Medical Aid Refused,7,0,2019,24,e
3702,3703,7/12/2019,5:46,Friday,EGLINTON STATION,PUCSC,6,0,S,YU,5551,Signal Control Problem - Signals,7,5,2019,29,f
3703,3704,7/12/2019,6:01,Friday,NORTH YORK CTR STATION,TUO,3,8,S,YU,5616,Transportation Department - Other,7,6,2019,6,a
3705,3706,7/12/2019,7:14,Friday,FINCH WEST STATION,EUPI,3,5,S,YU,5676,Propulsion System,7,7,2019,7,b
3708,3709,7/12/2019,8:21,Friday,DAVISVILLE STATION,PUSI,3,5,S,YU,5971,Signals or Related Components Failure ,7,8,2019,8,b
3709,3710,7/12/2019,8:30,Friday,DAVISVILLE STATION,PUSI,3,5,S,YU,5951,Signals or Related Components Failure ,7,8,2019,8,b
3711,3712,7/12/2019,8:50,Friday,EGLINTON STATION,MUI,11,13,S,YU,5521,Injured or ill Customer (On Train) - Transported,7,8,2019,8,b
3712,3713,7/12/2019,9:15,Friday,LAWRENCE STATION,MUIR,4,7,S,YU,5841,Injured or ill Customer (On Train) - Medical Aid Refused,7,9,2019,9,b
3713,3714,7/12/2019,9:39,Friday,ROSEDALE STATION,MUI,13,15,S,YU,5451,Injured or ill Customer (On Train) - Transported,7,9,2019,9,b
3714,3715,7/12/2019,10:18,Friday,DAVISVILLE STATION,PUSI,5,8,S,YU,5551,Signals or Related Components Failure ,7,10,2019,10,c
3716,3717,7/12/2019,10:57,Friday,UNION STATION,SUDP,5,7,S,YU,5436,Disorderly Patron,7,10,2019,10,c
3717,3718,7/12/2019,12:04,Friday,ST PATRICK STATION,EUDO,6,9,S,YU,5906,Door Problems - Faulty Equipment,7,12,2019,12,c
3718,3719,7/12/2019,14:07,Friday,DUPONT STATION,SUDP,5,8,S,YU,6056,Disorderly Patron,7,14,2019,14,c
3719,3720,7/12/2019,14:14,Friday,VAUGHAN MC STATION,MUO,6,9,S,YU,5906,Miscellaneous Other,7,14,2019,14,c
3724,3725,7/12/2019,20:24,Friday,SHEPPARD STATION,PUTO,6,9,S,YU,5656,T&S Other,7,20,2019,20,e
3725,3726,7/12/2019,20:38,Friday,LAWRENCE STATION,SUDP,4,7,N,YU,5861,Disorderly Patron,7,20,2019,20,e
3727,3728,7/12/2019,23:14,Friday,VAUGHAN MC STATION,TUNIP,11,16,S,YU,5506,Operator Not In Position,7,23,2019,23,e
3728,3729,7/12/2019,23:38,Friday,VAUGHAN MC STATION,TUNIP,4,9,S,YU,6026,Operator Not In Position,7,23,2019,23,e
3732,3733,7/13/2019,6:50,Saturday,ST CLAIR STATION,SUO,4,9,N,YU,5851,Passenger Other,7,6,2019,6,a
3733,3734,7/13/2019,8:07,Saturday,HIGHWAY 407 STATION,EUBK,4,9,S,YU,5826,Brakes,7,8,2019,8,b
3734,3735,7/13/2019,10:46,Saturday,ROSEDALE STATION,PUSI,6,10,N,YU,5386,Signals or Related Components Failure ,7,10,2019,10,c
3735,3736,7/13/2019,12:42,Saturday,ROSEDALE STATION,MUIR,6,11,N,YU,5951,Injured or ill Customer (On Train) - Medical Aid Refused,7,12,2019,12,c
3736,3737,7/13/2019,14:25,Saturday,VAUGHAN MC STATION,MUATC,4,9,S,YU,5606,ATC Project,7,14,2019,14,c
3737,3738,7/13/2019,16:58,Saturday,VAUGHAN MC STATION,TUSUP,5,10,S,YU,6016,Supervisory Error,7,16,2019,16,c
3738,3739,7/13/2019,17:10,Saturday,VAUGHAN MC STATION,TUSUP,3,8,S,YU,5611,Supervisory Error,7,17,2019,17,d
3741,3742,7/14/2019,20:21,Sunday,LAWRENCE WEST STATION,MUATC,8,13,S,YU,6041,ATC Project,7,20,2019,20,e
3747,3748,7/15/2019,8:29,Monday,ROSEDALE STATION,MUI,9,11,S,YU,5411,Injured or ill Customer (On Train) - Transported,7,8,2019,8,b
3749,3750,7/15/2019,12:14,Monday,UNION STATION,TUO,3,6,N,YU,5936,Transportation Department - Other,7,12,2019,12,c
3751,3752,7/15/2019,14:30,Monday,ROSEDALE STATION,SUDP,5,8,S,YU,5426,Disorderly Patron,7,14,2019,14,c
3752,3753,7/15/2019,15:57,Monday,DUPONT STATION,MUPAA,3,6,N,YU,5821,Passenger Assistance Alarm Activated - No Trouble Found,7,15,2019,15,c
3753,3754,7/15/2019,16:06,Monday,WILSON STATION,MUATC,4,6,S,YU,5876,ATC Project,7,16,2019,16,c
3754,3755,7/15/2019,16:42,Monday,WILSON STATION,MUATC,4,6,S,YU,5696,ATC Project,7,16,2019,16,c
3766,3767,7/16/2019,7:11,Tuesday,ST PATRICK STATION,MUATC,4,6,N,YU,5781,ATC Project,7,7,2019,7,b
3772,3773,7/16/2019,17:52,Tuesday,LAWRENCE STATION,SUDP,3,5,S,YU,5856,Disorderly Patron,7,17,2019,17,d
3773,3774,7/16/2019,18:37,Tuesday,ROSEDALE STATION,EUDO,13,15,N,YU,5881,Door Problems - Faulty Equipment,7,18,2019,18,d
3774,3775,7/16/2019,22:14,Tuesday,ROSEDALE STATION,SUO,3,6,S,YU,5646,Passenger Other,7,22,2019,22,e
3777,3778,7/17/2019,1:42,Wednesday,COLLEGE STATION,EUVE,10,15,S,YU,5876,Work Vehicle,7,1,2019,25,e
3781,3782,7/17/2019,8:11,Wednesday,EGLINTON STATION,MUI,3,6,S,YU,5776,Injured or ill Customer (On Train) - Transported,7,8,2019,8,b
3783,3784,7/17/2019,10:41,Wednesday,UNION STATION,TUO,8,11,N,YU,5776,Transportation Department - Other,7,10,2019,10,c
3784,3785,7/17/2019,12:10,Wednesday,VAUGHAN MC STATION,PUSRA,3,6,S,YU,5696,Subway Radio System Fault ,7,12,2019,12,c
3787,3788,7/17/2019,15:08,Wednesday,VAUGHAN MC STATION,TUNIP,3,6,S,YU,5681,Operator Not In Position,7,15,2019,15,c
3788,3789,7/17/2019,15:52,Wednesday,WILSON STATION,MUATC,3,6,S,YU,6051,ATC Project,7,15,2019,15,c
3789,3790,7/17/2019,19:07,Wednesday,ST GEORGE YUS STATION,MUATC,4,6,N,YU,5746,ATC Project,7,19,2019,19,d
3791,3792,7/17/2019,21:33,Wednesday,SHEPPARD STATION,SUDP,3,8,N,YU,5606,Disorderly Patron,7,21,2019,21,e
3792,3793,7/18/2019,1:19,Thursday,SHEPPARD WEST STATION,PUTWZ,10,15,N,YU,5541,Work Zone Problems - Track,7,1,2019,25,e
3793,3794,7/18/2019,1:50,Thursday,SHEPPARD WEST STATION,PUTWZ,13,18,N,YU,5726,Work Zone Problems - Track,7,1,2019,25,e
3794,3795,7/18/2019,5:35,Thursday,SHEPPARD STATION,PUEO,3,0,S,YU,5466,,7,5,2019,29,f
3796,3797,7/18/2019,9:00,Thursday,SPADINA YUS STATION,MUI,4,6,S,YU,5881,Injured or ill Customer (On Train) - Transported,7,9,2019,9,b
3797,3798,7/18/2019,9:20,Thursday,FINCH STATION,MUTO,3,5,S,YU,5831,Misc. Transportation Other - Employee Non-Chargeable,7,9,2019,9,b
3799,3800,7/18/2019,10:08,Thursday,ST CLAIR STATION,MUO,5,7,N,YU,5606,Miscellaneous Other,7,10,2019,10,c
3800,3801,7/18/2019,11:02,Thursday,VAUGHAN MC STATION,MUTO,3,6,S,YU,5756,Misc. Transportation Other - Employee Non-Chargeable,7,11,2019,11,c
3802,3803,7/18/2019,14:04,Thursday,ST PATRICK STATION,EUYRD,5,8,N,YU,5991,Yard/Carhouse Related Problems,7,14,2019,14,c
3805,3806,7/18/2019,15:45,Thursday,MUSEUM STATION,MUIR,17,20,N,YU,5751,Injured or ill Customer (On Train) - Medical Aid Refused,7,15,2019,15,c
3807,3808,7/18/2019,16:24,Thursday,ST ANDREW STATION,TUMVS,10,12,N,YU,6076,Operator Violated Signal,7,16,2019,16,c
3808,3809,7/18/2019,16:38,Thursday,QUEEN'S PARK STATION,MUIR,10,13,N,YU,6076,Injured or ill Customer (On Train) - Medical Aid Refused,7,16,2019,16,c
3809,3810,7/18/2019,17:07,Thursday,SUMMERHILL STATION,TUDOE,40,43,S,YU,5521,Doors Open in Error,7,17,2019,17,d
3812,3813,7/18/2019,18:50,Thursday,ST CLAIR WEST STATION,SUDP,5,7,N,YU,5991,Disorderly Patron,7,18,2019,18,d
3813,3814,7/18/2019,18:55,Thursday,KING STATION,TUCC,5,7,S,YU,0,Transit Control Related Problems,7,18,2019,18,d
3815,3816,7/18/2019,20:28,Thursday,LAWRENCE STATION,MUIR,3,6,N,YU,5996,Injured or ill Customer (On Train) - Medical Aid Refused,7,20,2019,20,e
3816,3817,7/18/2019,21:06,Thursday,QUEEN STATION,SUPOL,7,10,N,YU,0,Held By Polce - Non-TTC Related,7,21,2019,21,e
